status	fecha	texto
1920072758295146516	2025-05-07T13:06:33Z	"#PradoEducación Curso ""Aproximación a la Formación Profesional desde el Museo Nacional del Prado"" dirigido al profesorado de Formación Profesional. Los días 8 y 12 de mayo de 2025. Inscripciones abiertas aquí: https://t.co/bOTWIma5cO https://t.co/oDYlNABspw"
1920374341277016386	2025-05-08T09:04:56Z	“El Greco. Santo Domingo el Antiguo”. Hasta el 15 de junio en la Galería Central del Museo del Prado https://t.co/7HcPK4CfNA https://t.co/d3KeYlPBe4
1920384501512822931	2025-05-08T09:45:18Z	"Hasta el próximo 14 de mayo estará abierto el plazo para inscribirse en la próxima edición de la Escuela de Verano 2025 del Museo del Prado https://t.co/9RBU5HcTkQ Con el apoyo de
@FBSabadell https://t.co/Y6pGQCk7GH"
1920418169220427858	2025-05-08T11:59:05Z	"#Taller ""Error 404. Taller para una IA imperfecta"" el 14 de junio de 2025. Inscripción abierta el 20 de mayo a las 10 h https://t.co/gk0EkoM7B5 #PradoEducación https://t.co/RIbsapm3nj"
1920497166935818499	2025-05-08T17:13:00Z	"#Conferencia ""Mujeres que leen: una habitación propia"", impartida por Belén Artuñedo y Ada Salas el 2 de noviembre de 2024 en el en el marco de ""Poetas en el Prado V: El color de las palabras"" https://t.co/1tDcXYutJg https://t.co/xEsMM8BNNS"
1920738104953999424	2025-05-09T09:10:24Z	“El Greco. Santo Domingo el Antiguo”. Hasta el 15 de junio en la Galería Central del Museo del Prado https://t.co/7HcPK4CfNA https://t.co/tSa0h9kBgG
1920763653315330240	2025-05-09T10:51:55Z	"#VisitaDialogada ""Equilibrios sensibles"". Hoy a las 12:30 y 18:15 https://t.co/y1mOAZcTb3 #PradoEducación https://t.co/UW44RePAHK"
1920785405143630212	2025-05-09T12:18:21Z	#PradoEducación Si quieres estar al tanto de todas las actividades que se realizan en el museo, suscríbete al Boletín de actividades del Museo del Prado https://t.co/LKJd817UKg https://t.co/Zne18s5qxb
1920911328169885878	2025-05-09T20:38:44Z	El Museo de Colmenar de Oreja incorpora un nuevo depósito del Prado: el retrato de Antonio Mediano Foix de Ulpiano Checa en el marco del #PradoExtendido https://t.co/h7fNmFq7Ws https://t.co/ZtqBJ5d82H
1921828722463650137	2025-05-12T09:24:07Z	Últimos días para inscribirse en la Escuela de Verano 2025 del Museo del Prado, una iniciativa académica que tiene como objetivo contribuir desde un conocimiento práctico de la actividad museística, a la formación de jóvenes historiadores del arte, futuros conservadores y gestores de museos https://t.co/uMJvJb3Doi
1921835793603031251	2025-05-12T09:52:13Z	"#VisitaComentada Encuentro en ""Las salas 25 y 26: El Greco. Santo Domingo el Antiguo"". Los viernes a las 11.30 y 16.15 h https://t.co/tlsCF5qcrn #PradoEducación https://t.co/hqxbPCiQdM"
1921942189300453726	2025-05-12T16:55:00Z	"#Conferencia ""El jardín de la neurología: lo bello, el arte y el cerebro"", impartida por Javier de Felipe (Consejo Superior de Investigaciones Científicas) el 7 de mayo de 2025, en el ciclo de conferencias ""Retrato de un cerebro: los artistas. De las neuronas a la creatividad"" https://t.co/ngYnRzYhfY"
1922188086735200272	2025-05-13T09:12:07Z	"#Itinerario ""El Renacimiento en la pintura española"". Los miércoles a las 11.30 y 16.15 h https://t.co/zFf7yGhzG4 https://t.co/SL2B94hvkK"
1922210652774396332	2025-05-13T10:41:47Z	"#Taller ""Error 404. Taller para una IA imperfecta"" 14 de junio de 2025. Inscripción abierta el 20 de mayo a las 10h https://t.co/gk0EkoM7B5 #PradoEducación #art #MuseodelPrado https://t.co/jj3l2IOxqu"
1922240128409379035	2025-05-13T12:38:54Z	En una iniciativa conjunta con los ayuntamientos y la colaboración de la Fundación Amigos del Museo del Prado las obras del Prado toman las calles de Paiporta y su entorno para celebrar el #DíaInternacionaldelosMuseos https://t.co/hkZ5oCLI0b
1922270886595363048	2025-05-13T14:41:08Z	En un lugar de... la memoria https://t.co/XTO1qVr4ai #DIM2025
1922565731964645560	2025-05-14T10:12:44Z	#PradoEducación Si quieres estar al tanto de todas las actividades que se realizan en el museo, suscríbete al Boletín de actividades del Museo del Prado https://t.co/qdOdimUhQy https://t.co/7XYHYNMlzX
1922570077766873317	2025-05-14T10:30:00Z	Uclés en el Prado. Una conferencia sobre “Emilio y Octubre”, la novela inspirada en el Museo del Prado que el autor “La península de las casas vacías” publicó hace cinco años y nunca pudo presentar https://t.co/wfzWFnISfG https://t.co/8BNNNsBUry
1922606162559619193	2025-05-14T12:53:24Z	Con motivo de la “Noche de los Museos”, 17 de mayo, y el “Día internacional de los Museos”, 18 de mayo, el Museo del Prado abrirá sus puertas la noche del sábado y todo el domingo de forma gratuita https://t.co/8C4GFP8DSN https://t.co/bV0zblmiZm
1922668474998161419	2025-05-14T17:01:00Z	"#Conferencia ""Una poética presente inspirada en el pasado"", impartida por Ana Zamora (directora de escena y dramaturgia) el 10 de mayo de 2025 en el marco del ciclo de conferencias ""Poetas en el Prado VI. Lo que podría suceder"" https://t.co/5HwoaiXf8M https://t.co/HgUjdJi69U"
1922682566152188212	2025-05-14T17:57:00Z	Más de 200 años después el “Saturno” de Goya sigue inquietando… hasta en la serie “The Walking Dead: Dead City” (@AMCPlusEs) https://t.co/kEP4xX9O4r
1922695626883572147	2025-05-14T18:48:54Z	Si vienes a Madrid hay que visitar el Prado. @DUALIPA se emocionó viendo “El jardín de las delicias” del Bosco https://t.co/KuoGtWBuzF
1923288402801090847	2025-05-16T10:04:22Z	El Museo del Prado abrirá gratuitamente este sábado por la noche y todo el domingo por el #DíaInternacionaldelosMuseos https://t.co/8C4GFP8DSN #MuseumWeek https://t.co/BXBdJ9UAbb
1923306064394813887	2025-05-16T11:14:33Z	Con motivo del Día Internacional de los Museos el Prado ha llevado réplicas de obras maestras a 12 localidades de Valencia y una en Castilla-La Mancha. Esta semana comentamos algunas de ellas desde Torrent o Benetússer en nuestra cuenta de Instagram https://t.co/WR7QKCJfPU https://t.co/EVEzsZgVSF
1924364890774356141	2025-05-19T09:21:57Z	“El Greco. Santo Domingo el Antiguo”. Hasta el 15 de junio en la Galería Central del Museo del Prado https://t.co/7HcPK4CfNA https://t.co/lnB7OwpK0o
1924377988176720164	2025-05-19T10:14:00Z	Visita la exposición “Cambio de forma. Mito y metamorfosis en los dibujos romanos de José de Madrazo”. En la sala 60 hasta el 22 de junio https://t.co/8Fb1L3g3ky https://t.co/OaG4pqYuGx
1924406113409138811	2025-05-19T12:05:45Z	"#PradoEducación Encuentro ""Deslizar abierto II. Sobre arte y escuela. Un encuentro creativo con… Heike Freire: Cómo educar personas creativas con la Pedagogía Verde"". El próximo 23 de mayo de 2025 https://t.co/76ZC44LG2U https://t.co/G4mhX7a4hI"
1924406311183057289	2025-05-19T12:06:32Z	"#PradoEducación Jornada ""Arte y escuela 2025. Construir futuros posibles"". El 4 de junio de 2025. Inscripciones en: https://t.co/DIEoRvsn1Y https://t.co/9kQY9zaqj0"
1924416240518676660	2025-05-19T12:46:00Z	"""Uclés en el Prado"" será una conferencia en torno a ""Emilio y Octubre"", la novela inspirada en el Museo del Prado de David Uclés, el autor de ""La península de las casas vacías"". Este martes a las 18:30 en el auditorio. Entrada libre https://t.co/wfzWFnJq5e https://t.co/okAAx0g139"
1924486453213712441	2025-05-19T17:25:00Z	"#Conferencia ""La inventiva de Caravaggio: Tres cuadros en el Kunsthistorisches Museum de Viena"", impartida por Gudrun Swoboda (Kunsthistorisches Museum) el 14 de mayo de 2025, en el ciclo de conferencias ""Caravaggio y la pintura del naturalismo"" https://t.co/gZTJHdNm1Q https://t.co/i4ezG65ovg"
1924730932239417410	2025-05-20T09:36:28Z	"#PradoEducación Taller ""Fase beta. Taller para la reflexión y el uso docente de la IA"". El 7 de junio de 2025. Inscripciones en: https://t.co/vKvG9tabin https://t.co/Yb6aExVXUC"
1924739303109795904	2025-05-20T10:09:44Z	"#PradoEducación Taller de verano ""El Prado en Verano 2025. Espíritu cromático"" Del 23 de junio al 18 de julio de 2025. Inscripciones abiertas en: https://t.co/afPef8d8Xn https://t.co/kF5PjzjB7g"
1924743209499889948	2025-05-20T10:25:15Z	La visita virtual del Museo del Prado incluye vistas panorámicas 360º e imágenes en altísima resolución de las obras de la colección. Estés donde estés, accede gratis aquí: https://t.co/BUzwy8eNlj #NextGenerationEU #PlandeRecuperación https://t.co/rFHdF7XcBx
1924746309224804641	2025-05-20T10:37:34Z	"""Uclés en el Prado"" será una conferencia en torno a ""Emilio y Octubre"", la novela inspirada en el Museo del Prado de David Uclés, el autor de ""La península de las casas vacías"". Esta tarde a las 18:30 en el auditorio. Entrada libre y emisión en directo en nuestro canal de YouTube https://t.co/wCurwQQkDD"
1924763399403041235	2025-05-20T11:45:29Z	El Museo del Prado incorpora dos retratos virreinales peruanos del siglo XVIII en depósito de la Fundación Don Álvaro de Bazán https://t.co/ckTukNJxEd https://t.co/VyTdLYiqGP
1924806058939216309	2025-05-20T14:35:00Z	"#PradoEducación Encuentro ""Deslizar abierto II. Sobre arte y escuela. Un encuentro creativo con… Heike Freire: Cómo educar personas creativas con la Pedagogía Verde"". El próximo 23 de mayo de 2025 https://t.co/76ZC44LG2U https://t.co/3z23WBTDyi"
1924866949927813411	2025-05-20T18:36:57Z	David Uclés en el Prado. Sigue la conferencia por streaming: https://t.co/XXLmjijf1U https://t.co/zybYTd5xGC
1925091050336436314	2025-05-21T09:27:27Z	"#PradoEducación Jornada ""Arte y escuela 2025. Construir futuros posibles"" El 4 de junio de 2025. Inscripciones en : https://t.co/DIEoRvsn1Y #art #museos #MuseodelPrado https://t.co/31mtIT3fSC"
1925106555617161638	2025-05-21T10:29:04Z	"#PradoEducación Seminario ""Deslizar abierto. Sobre arte y escuela""  Los días 17 y 23 de junio de 2025. Inscripciones en: https://t.co/Quf3sZhOfo https://t.co/EXSdWwelce"
1925124031029625039	2025-05-21T11:38:30Z	#TalDíaComoHoy en 1471 nacía Durero en Núremberg. Os mostramos las obras del artista alemán en la colección del Museo del Prado https://t.co/vRtDxBiFXq https://t.co/1UBLUtYDD3
1925465401846083924	2025-05-22T10:14:59Z	"#PradoEducación Seminario ""Deslizar abierto. Sobre arte y escuela""  Los días 17 y 23 de junio de 2025. Inscripciones en: https://t.co/Quf3sZhOfo https://t.co/poeWz4rRga"
1925501591836086436	2025-05-22T12:38:48Z	En las obras del Museo del Prado hay multitud de escenas de lectura como estas de López Cabrera y Sotomayor, entre otras que podéis ver en nuestra web. Un año más, el gran encuentro con los libros empieza en la Feria del Libro el 30 de mayo #FLMadrid25 https://t.co/55bo4Zten3 https://t.co/CUJq845SEz
1925524553368735961	2025-05-22T14:10:02Z	"Últimas semanas para visitar ""El Greco. Santo Domingo el Antiguo"". Por primera vez desde su dispersión se reúnen ocho de las nueve obras que el Greco hizo para el Monasterio de Santo Domingo el Antiguo de Toledo. Hasta el 15 de junio en el Museo del Prado https://t.co/xFaNIWl2ru https://t.co/yqqkcrwrOZ"
1925849113863524621	2025-05-23T11:39:43Z	"Primera edición del ""Programa de Gestión Integral de Museos"", una iniciativa formativa para profesionales de museos que propone una experiencia de conocimiento integral guiada por profesionales del Prado. Inscripciones abiertas: https://t.co/aPqCNbelyo https://t.co/s4sWlP9wxK"
1925871959092424779	2025-05-23T13:10:30Z	"#PublicacionesPrado Nueva edición de ""El Museo del Prado"", el libro imprescindible para conocer a fondo la colección, con nuevo formato e imágenes actualizadas por el Archivo Fotográfico del Museo del Prado https://t.co/XG3mIqe5UF https://t.co/Z6Hzlyglt4"
1926915682307854547	2025-05-26T10:17:53Z	"Hoy a las 11 am se presenta a los medios de comunicación la exposición ""Paolo Veronese (1528-1588)"". Podéis seguir la rueda de prensa en directo en: https://t.co/TnNXGIWDIH https://t.co/ptGBWmMpYu"
1926928745211813922	2025-05-26T11:09:48Z	"Comienza la rueda de prensa de la exposición ""Paolo Veronese (1528-1588)"". Se puede seguir en directo en https://t.co/TnNXGIWDIH https://t.co/rgDwTlNh4c"
1926947183942574397	2025-05-26T12:23:04Z	"Primera edición del ""Programa de Gestión Integral de Museos"", una iniciativa formativa para profesionales de museos que propone una experiencia de conocimiento integral guiada por profesionales del Prado. Inscripciones abiertas: https://t.co/jEXefaE50W https://t.co/VaWEAyiR4l"
1926960466485539071	2025-05-26T13:15:51Z	"A partir de mañana se podrá visitar la exposición ""Paolo Veronese (1528-1588)"" patrocinada por la @FundacionAXA https://t.co/aVklEexUYD"
1927266803320807487	2025-05-27T09:33:07Z	"Ya se puede visitar ""Paolo Veronese (1528-1588)"", la primera gran exposición monográfica dedicada en España a Veronese, uno de los maestros más brillantes del Renacimiento veneciano. Se podrá visitar hasta el 21 de septiembre. Con el patrocinio de @FundacionAXA https://t.co/aRDaKrcGZC"
1927299692712403172	2025-05-27T11:43:48Z	"#PradoEducación Seminario ""Deslizar abierto. Sobre arte y escuela"". Los días 17 y 23 de junio de 2025 https://t.co/Quf3sZhOfo https://t.co/kDPYicNGLk"
1927312776034152929	2025-05-27T12:35:48Z	“Paolo Veronese (1528-1588)”, una ocasión irrepetible para conocer en profundidad la obra de uno de los artistas más brillantes y deslumbrantes del Renacimiento europeo, clave para comprender el gusto artístico de su época y su influencia en la pintura española del Siglo de Oro https://t.co/J6wdZS8OZx
1927386817117982911	2025-05-27T17:30:00Z	"#Conferencia ""Actualizaciones sobre Caravaggio y el caravaggismo. Novedades de la exposición de Roma: «Caravaggio 2025»"", impartida por Maria Cristina Terzaghi (Università di Roma Tre, Roma) el 17 de mayo de 2025, en el ciclo de conferencias ""Caravaggio y la pintura del naturalismo"" https://t.co/iBqLWhWQft"
1927626387885551941	2025-05-28T09:21:59Z	"#PradoEducación Taller de verano ""El Prado en Verano 2025. Espíritu cromático"" Del 23 de junio al 18 de julio de 2025. Inscripciones abiertas en: https://t.co/o1LLs4l9ya https://t.co/cj8bkiPbxT"
1927641370040189108	2025-05-28T10:21:31Z	"Primera edición del ""Programa de Gestión Integral de Museos"", una iniciativa formativa para profesionales de museos que propone una experiencia de conocimiento integral guiada por profesionales del Prado. Inscripciones abiertas: https://t.co/jEXefaE50W https://t.co/QBPJ5F8hEj"
1927659979810427098	2025-05-28T11:35:28Z	"Últimas semanas para visitar ""El Greco. Santo Domingo el Antiguo"". Por primera vez desde su dispersión se reúnen ocho de las nueve obras que el Greco hizo para el Monasterio de Santo Domingo el Antiguo de Toledo. Hasta el 15 de junio en el Museo del Prado https://t.co/7HcPK4CfNA https://t.co/9E0wqjLSQB"
1927662619739017366	2025-05-28T11:45:57Z	"#PradoEducación ""Visita descriptiva: Maniera Veronese"" A partir del 5 junio de 2025 https://t.co/OaOjXRBfep https://t.co/0uxPSSa5RC"
1927685613966221713	2025-05-28T13:17:19Z	"Esta tarde a las 18:30h comienza el ciclo de conferencias en torno a ""Paolo Veronese (1528-1588)"" con la ponencia del co-comisario de la exposición, Enrico Maria dal Pozzolo, de la Università degli studi di Verona

Programa completo: https://t.co/nUBuzH7tj8 https://t.co/P85cAomz3M"
1927703113521102952	2025-05-28T14:26:51Z	"Ya está disponible el catálogo de la nueva exposición ""Paolo Veronese 1528-1588"", comisariada por Miguel Falomir, director del Museo del Prado, y Enrico Maria dal Pozzolo, profesor de la Università degli Studi di Verona https://t.co/yABclXyrvg Vídeo: Land Comunicazioni https://t.co/TA9cGwIjqs"
1927752581993886044	2025-05-28T17:43:26Z	La fuerza creadora de Rubens en la colección del Prado llega a @CaixaForum Barcelona https://t.co/0rpHGYrA9e https://t.co/3jFb8JFuIJ
1927986945537315029	2025-05-29T09:14:42Z	#PradoEducación Si quieres estar al tanto de todas las actividades que se realizan en el museo, suscríbete al Boletín de actividades del Museo del Prado https://t.co/LKJd817UKg https://t.co/4ix0zYl9ID
